2025-10-27 08:48:56,888 [INFO] django.server - "OPTIONS /api/persons/missing-persons/?state=Maharashtra&startDate=2025-10-01&endDate=2025-10-08&caste=obc&age_range=6-12&marital_status=single&blood_group=B%2B&height_range=150-160&gender=male&case_status=pending&page=1&page_size=10 HTTP/1.1" 200 0
2025-10-27 08:48:57,038 [DEBUG] Mainapp.viewsets.person_api - Getting permissions for action: missing_persons
2025-10-27 08:48:57,043 [INFO] Mainapp.viewsets.person_api - Allowing public access for action: missing_persons
2025-10-27 08:48:57,050 [INFO] Mainapp.viewsets.person_api - MISSING PERSONS list request
2025-10-27 08:48:57,051 [INFO] Mainapp.viewsets.person_api - Getting persons by type: Missing Person
2025-10-27 08:48:57,071 [DEBUG] Mainapp.viewsets.person_api - Query parameters: {'state': ['Maharashtra'], 'startDate': ['2025-10-01'], 'endDate': ['2025-10-08'], 'caste': ['obc'], 'age_range': ['6-12'], 'marital_status': ['single'], 'blood_group': ['B+'], 'height_range': ['150-160'], 'gender': ['male'], 'case_status': ['pending'], 'page': ['1'], 'page_size': ['10']}
2025-10-27 08:48:57,093 [DEBUG] Mainapp.viewsets.person_api - Start date filter: 2025-10-01
2025-10-27 08:48:57,107 [DEBUG] Mainapp.viewsets.person_api - End date filter: 2025-10-08
2025-10-27 08:48:57,108 [DEBUG] Mainapp.viewsets.person_api - Age range filter: 6-12
2025-10-27 08:48:57,201 [DEBUG] Mainapp.viewsets.person_api - Filtered persons count: 0
2025-10-27 08:48:57,216 [INFO] Mainapp.viewsets.person_api - No missing person found with given filters
2025-10-27 08:48:57,220 [INFO] django.server - "GET /api/persons/missing-persons/?state=Maharashtra&startDate=2025-10-01&endDate=2025-10-08&caste=obc&age_range=6-12&marital_status=single&blood_group=B%2B&height_range=150-160&gender=male&case_status=pending&page=1&page_size=10 HTTP/1.1" 200 37
2025-10-27 08:49:00,232 [INFO] django.server - "OPTIONS /api/user-management/count/ HTTP/1.1" 200 0
2025-10-27 08:49:00,233 [INFO] django.server - "OPTIONS /api/user-management/case-management/count/ HTTP/1.1" 200 0
2025-10-27 08:49:00,260 [INFO] django.server - "OPTIONS /users/ HTTP/1.1" 200 0
2025-10-27 08:49:00,273 [INFO] django.server - "OPTIONS /users/ HTTP/1.1" 200 0
2025-10-27 08:49:00,273 [INFO] django.server - "OPTIONS /api/user-management/features/ HTTP/1.1" 200 0
2025-10-27 08:49:00,547 [INFO] django.server - "GET /api/user-management/count/ HTTP/1.1" 200 86
2025-10-27 08:49:00,589 [INFO] django.server - "GET /api/user-management/case-management/count/ HTTP/1.1" 200 145
2025-10-27 08:49:00,635 [INFO] django.server - "GET /api/user-management/features/ HTTP/1.1" 200 644
2025-10-27 08:49:00,661 [DEBUG] Mainapp.authentication.auth_serializer - Getting profile image for user ID: 6dd4c2f7-4131-4073-9bb0-39920a3f3530
2025-10-27 08:49:00,669 [DEBUG] Mainapp.authentication.auth_serializer - Using default avatar for user 6dd4c2f7-4131-4073-9bb0-39920a3f3530
2025-10-27 08:49:00,725 [DEBUG] Mainapp.authentication.auth_serializer - Getting profile image for user ID: 692f6315-be71-4f8c-b7bf-ef7c9583b71d
2025-10-27 08:49:00,726 [DEBUG] Mainapp.authentication.auth_serializer - Using default avatar for user 692f6315-be71-4f8c-b7bf-ef7c9583b71d
2025-10-27 08:49:00,727 [INFO] django.server - "GET /users/ HTTP/1.1" 200 1030
2025-10-27 08:49:00,739 [INFO] django.server - "OPTIONS /api/users/ HTTP/1.1" 200 0
2025-10-27 08:49:00,921 [DEBUG] Mainapp.authentication.auth_serializer - Getting profile image for user ID: 6dd4c2f7-4131-4073-9bb0-39920a3f3530
2025-10-27 08:49:00,928 [DEBUG] Mainapp.authentication.auth_serializer - Using default avatar for user 6dd4c2f7-4131-4073-9bb0-39920a3f3530
2025-10-27 08:49:00,930 [INFO] django.server - "POST /api/users/ HTTP/1.1" 200 521
2025-10-27 08:49:00,947 [DEBUG] Mainapp.authentication.auth_serializer - Getting profile image for user ID: 692f6315-be71-4f8c-b7bf-ef7c9583b71d
2025-10-27 08:49:00,950 [INFO] django.server - "OPTIONS /api/user-management/user-feature-access/by-user/6dd4c2f7-4131-4073-9bb0-39920a3f3530/ HTTP/1.1" 200 0
2025-10-27 08:49:00,951 [DEBUG] Mainapp.authentication.auth_serializer - Using default avatar for user 692f6315-be71-4f8c-b7bf-ef7c9583b71d
2025-10-27 08:49:00,969 [INFO] django.server - "GET /users/ HTTP/1.1" 200 1030
2025-10-27 08:49:01,130 [INFO] django.server - "GET /api/user-management/user-feature-access/by-user/6dd4c2f7-4131-4073-9bb0-39920a3f3530/ HTTP/1.1" 200 836
2025-10-27 08:49:01,914 [INFO] django.server - "OPTIONS /api/user-management/recent-activities/?limit=50 HTTP/1.1" 200 0
2025-10-27 08:49:02,144 [INFO] django.server - "GET /api/user-management/recent-activities/?limit=50 HTTP/1.1" 200 6560
2025-10-27 08:49:29,781 [INFO] django.server - "GET /api/user-management/recent-activities/?limit=50 HTTP/1.1" 200 6558
2025-10-27 08:52:09,641 [WARNING] django.server - "GET //static/images/default-avatar.png HTTP/1.1" 404 2002
2025-10-27 08:52:09,727 [INFO] Mainapp.viewsets.filters - DISTRICTS request received from client: 127.0.0.1
2025-10-27 08:52:09,747 [DEBUG] Mainapp.viewsets.filters - Request query params: {'state': ['Maharashtra']}
2025-10-27 08:52:09,752 [DEBUG] Mainapp.viewsets.filters - Fetching districts for state: Maharashtra
2025-10-27 08:52:09,867 [DEBUG] Mainapp.viewsets.filters - Found 0 districts from Person model for state: Maharashtra
2025-10-27 08:52:09,914 [DEBUG] Mainapp.viewsets.filters - Found 0 districts from Address model for state: Maharashtra
2025-10-27 08:52:09,931 [DEBUG] Mainapp.viewsets.filters - Normalizing queryset with 0 items
2025-10-27 08:52:09,968 [DEBUG] Mainapp.viewsets.filters - Normalized to 0 unique items
2025-10-27 08:52:10,015 [DEBUG] Mainapp.viewsets.filters - Normalizing queryset with 0 items
2025-10-27 08:52:10,033 [DEBUG] Mainapp.viewsets.filters - Normalized to 0 unique items
2025-10-27 08:52:10,065 [INFO] Mainapp.viewsets.filters - Returning 0 unique districts for state: Maharashtra
2025-10-27 08:52:10,078 [DEBUG] Mainapp.viewsets.filters - Districts data for Maharashtra: []
2025-10-27 08:52:10,099 [INFO] django.server - "GET /api/filters_address/districts/?state=Maharashtra HTTP/1.1" 200 2
2025-10-27 08:52:10,284 [INFO] Mainapp.viewsets.filters - DISTRICTS request received from client: 127.0.0.1
2025-10-27 08:52:10,286 [DEBUG] Mainapp.viewsets.filters - Request query params: {'state': ['Maharashtra']}
2025-10-27 08:52:10,293 [DEBUG] Mainapp.viewsets.filters - Fetching districts for state: Maharashtra
2025-10-27 08:52:10,365 [DEBUG] Mainapp.viewsets.filters - Found 0 districts from Person model for state: Maharashtra
2025-10-27 08:52:10,404 [DEBUG] Mainapp.viewsets.filters - Found 0 districts from Address model for state: Maharashtra
2025-10-27 08:52:10,407 [DEBUG] Mainapp.viewsets.filters - Normalizing queryset with 0 items
2025-10-27 08:52:10,408 [DEBUG] Mainapp.viewsets.filters - Normalized to 0 unique items
2025-10-27 08:52:10,410 [DEBUG] Mainapp.viewsets.filters - Normalizing queryset with 0 items
2025-10-27 08:52:10,410 [DEBUG] Mainapp.viewsets.filters - Normalized to 0 unique items
2025-10-27 08:52:10,412 [INFO] Mainapp.viewsets.filters - Returning 0 unique districts for state: Maharashtra
2025-10-27 08:52:10,412 [DEBUG] Mainapp.viewsets.filters - Districts data for Maharashtra: []
2025-10-27 08:52:10,415 [INFO] django.server - "GET /api/filters_address/districts/?state=Maharashtra HTTP/1.1" 200 2
2025-10-27 08:57:43,702 [INFO] django.server - "OPTIONS /api/occupation_tags/ HTTP/1.1" 200 0
2025-10-27 08:57:43,742 [INFO] django.server - "OPTIONS /api/police-station-name-list/ HTTP/1.1" 200 0
2025-10-27 08:57:43,771 [INFO] django.server - "OPTIONS /api/hospital-name-list/ HTTP/1.1" 200 0
2025-10-27 08:57:43,745 [INFO] django.server - "OPTIONS /api/educational_tags/ HTTP/1.1" 200 0
2025-10-27 08:57:45,014 [INFO] django.server - "GET /api/occupation_tags/ HTTP/1.1" 200 2
2025-10-27 08:57:45,040 [INFO] django.server - "GET /api/police-station-name-list/ HTTP/1.1" 200 2
2025-10-27 08:57:45,245 [INFO] django.server - "GET /api/hospital-name-list/ HTTP/1.1" 200 2
2025-10-27 08:57:45,267 [INFO] django.server - "GET /api/educational_tags/ HTTP/1.1" 200 2
2025-10-27 09:05:18,918 [INFO] django.server - "OPTIONS /api/persons/ HTTP/1.1" 200 0
2025-10-27 09:05:19,083 [DEBUG] Mainapp.viewsets.person_api - Getting permissions for action: create
2025-10-27 09:05:19,085 [INFO] Mainapp.viewsets.person_api - CREATE request received from user: admin@gmail.com (admin)
2025-10-27 09:05:19,086 [DEBUG] Mainapp.viewsets.person_api - Request content-type: multipart/form-data; boundary=----WebKitFormBoundaryVS03VKpSYNI8Sup2
2025-10-27 09:05:19,097 [DEBUG] Mainapp.viewsets.person_api - Request FILES keys: ['documents[0][0][document]', 'firs[0][documents][0][document]', 'payload', 'photo_photo']
2025-10-27 09:05:19,098 [DEBUG] Mainapp.viewsets.person_api - Request DATA keys: ['documents[0][0][person_type]', 'documents[0][0][description]', 'documents[0][0][document_type]', 'firs[0][documents][0][person_type]', 'firs[0][documents][0][description]', 'firs[0][documents][0][document_type]', 'documents[0][0][document]', 'firs[0][documents][0][document]', 'payload', 'photo_photo']
2025-10-27 09:05:19,104 [DEBUG] Mainapp.viewsets.person_api - Processing multipart/form-data request
2025-10-27 09:05:19,107 [DEBUG] Mainapp.viewsets.person_api - Incoming data from angular: {
  "type": "Missing Person",
  "full_name": "Ramrao Suryanarayan Kasture",
  "birth_date": "1950-01-06",
  "age": 75,
  "birthtime": "15:45",
  "gender": "male",
  "birthplace": "Nanded",
  "height_range": "150-160",
  "weight": 62,
  "blood_group": "O-",
  "complexion": "dusky",
  "hair_color": "white",
  "hair_type": "short",
  "eye_color": "black",
  "condition": "",
  "Body_Condition": "",
  "disappearance_type": "Criminal Causes",
  "category": [
    "Criminal Causes"
  ],
  "specific_reason": [
    "Homicide with Concealment",
    "Organ Trafficking",
    "Political Abduction / Custodial Killings"
  ],
  "birth_mark": "No",
  "distinctive_mark": "Circular Scar On Right Knee",
  "photo_photo": {},
  "hospital": null,
  "document_ids": null,
  "created_by": null,
  "updated_by": null,
  "_is_deleted": false,
  "addresses": [
    {
      "address_type": "missing_address",
      "street": "Degloor Naka",
      "appartment_name": "",
      "village": "Itwara",
      "city": "Nanded",
      "district": "Nanded",
      "state": "Maharashtra",
      "country": "India",
      "pincode": "431604",
      "landmark_details": "Near Itwara Market",
      "location": {
        "latitude": 18.781517,
        "longitude": 77.299805
      },
      "user": null,
      "created_by": null,
      "updated_by": null
    }
  ],
  "contacts": [
    {
      "phone_no": "8456972130",
      "type": "home",
      "country_cd": "",
      "email_id": "test@gmail.com",
      "company_name": "",
      "job_title": "",
      "website_url": "www.test.com",
      "social_media_url": "www.facebook.com/",
      "social_media_availability": "fb",
      "additional_details": "Wears Spectacles, Has Difficulty Walking Long Distances. additional Information: Often Visits Local Markets In The Evening.",
      "is_primary": false,
      "user": null,
      "hospital": null,
      "police_station": null,
      "person": "",
      "created_by": null,
      "updated_by": null
    }
  ],
  "additional_info": [
    {
      "marital_status": "widowed",
      "mother_tongue": "marathi",
      "other_known_languages": "Hindi",
      "caste": "st",
      "subcaste": "chambhar",
      "religion": "hindu",
      "id_type": "aadhar",
      "id_no": "456325563871",
      "education_details": "",
      "occupation_details": "",
      "user": null,
      "person": "",
      "created_by": null,
      "updated_by": null
    }
  ],
  "last_known_details": [
    {
      "reference_photo": null,
      "missing_time": "17:25",
      "missing_date": "2025-08-31",
      "missing_location_details": "Deglur Naka, Itwara, Nanded, Maharashtra",
      "last_seen_location": "Last seen near Itwara Market, wearing a white kurta and dhoti, carrying a brown umbrella.",
      "address": null,
      "documents": [
        {
          "person_type": "missing person",
          "document_type": "witness_statement",
          "description": "Document Type: Last Known Description Description: Ramrao Suryanarayan Kasture, aged 75, male, dusky complexion, height around 150\u2013160 cm, weight 62 kg, with short white hair and black eyes. He was last seen on 31/08/2025 at 5:25 PM near Itwara Market, Deglur Naka, Nanded. At the time, he was wearing a white kurta and dhoti, carrying a brown umbrella, and wearing spectacles. He has a circular scar on the right knee. View Less",
          "document": {}
        }
      ],
      "person": "",
      "created_by": null,
      "updated_by": null
    }
  ],
  "firs": [
    {
      "fir_number": "MP/2025/31",
      "fir_photo": null,
      "case_status": "Open",
      "investigation_officer_name": "Ramesh Pawar",
      "investigation_officer_contact": null,
      "investigation_officer_contacts": "8479652310",
      "documents": [
        {
          "person_type": "missing person",
          "document_type": "fir_scan",
          "description": "Document Type: Last Known Description Description: Ramrao Suryanarayan Kasture, aged 75, male, dusky complexion, height around 150\u2013160 cm, weight 62 kg, with short white hair and black eyes. He was last seen on 31/08/2025 at 5:25 PM near Itwara Market, Deglur Naka, Nanded. At the time, he was wearing a white kurta and dhoti, carrying a brown umbrella, and wearing spectacles. He has a circular scar on the right knee. View Less",
          "document": {}
        }
      ],
      "police_station": null,
      "document": null,
      "person": "",
      "created_by": null,
      "updated_by": null
    }
  ],
  "consent": [
    {
      "data": "",
      "person": "",
      "is_consent": true,
      "created_by": null,
      "updated_by": null
    }
  ]
}
2025-10-27 09:05:19,116 [DEBUG] Mainapp.viewsets.person_api - Extracted JSON Data: {
    "type": "Missing Person",
    "full_name": "Ramrao Suryanarayan Kasture",
    "birth_date": "1950-01-06",
    "age": 75,
    "birthtime": "15:45",
    "gender": "male",
    "birthplace": "Nanded",
    "height_range": "150-160",
    "weight": 62,
    "blood_group": "O-",
    "complexion": "dusky",
    "hair_color": "white",
    "hair_type": "short",
    "eye_color": "black",
    "condition": "",
    "Body_Condition": "",
    "disappearance_type": "Criminal Causes",
    "category": [
        "Criminal Causes"
    ],
    "specific_reason": [
        "Homicide with Concealment",
        "Organ Trafficking",
        "Political Abduction / Custodial Killings"
    ],
    "birth_mark": "No",
    "distinctive_mark": "Circular Scar On Right Knee",
    "photo_photo": {},
    "hospital": null,
    "document_ids": null,
    "created_by": null,
    "updated_by": null,
    "_is_deleted": false,
    "addresses": [
        {
            "address_type": "missing_address",
            "street": "Degloor Naka",
            "appartment_name": "",
            "village": "Itwara",
            "city": "Nanded",
            "district": "Nanded",
            "state": "Maharashtra",
            "country": "India",
            "pincode": "431604",
            "landmark_details": "Near Itwara Market",
            "location": {
                "latitude": 18.781517,
                "longitude": 77.299805
            },
            "user": null,
            "created_by": null,
            "updated_by": null
        }
    ],
    "contacts": [
        {
            "phone_no": "8456972130",
            "type": "home",
            "country_cd": "",
            "email_id": "test@gmail.com",
            "company_name": "",
            "job_title": "",
            "website_url": "www.test.com",
            "social_media_url": "www.facebook.com/",
            "social_media_availability": "fb",
            "additional_details": "Wears Spectacles, Has Difficulty Walking Long Distances. additional Information: Often Visits Local Markets In The Evening.",
            "is_primary": false,
            "user": null,
            "hospital": null,
            "police_station": null,
            "person": "",
            "created_by": null,
            "updated_by": null
        }
    ],
    "additional_info": [
        {
            "marital_status": "widowed",
            "mother_tongue": "marathi",
            "other_known_languages": "Hindi",
            "caste": "st",
            "subcaste": "chambhar",
            "religion": "hindu",
            "id_type": "aadhar",
            "id_no": "456325563871",
            "education_details": "",
            "occupation_details": "",
            "user": null,
            "person": "",
            "created_by": null,
            "updated_by": null
        }
    ],
    "last_known_details": [
        {
            "reference_photo": null,
            "missing_time": "17:25",
            "missing_date": "2025-08-31",
            "missing_location_details": "Deglur Naka, Itwara, Nanded, Maharashtra",
            "last_seen_location": "Last seen near Itwara Market, wearing a white kurta and dhoti, carrying a brown umbrella.",
            "address": null,
            "documents": [
                {
                    "person_type": "missing person",
                    "document_type": "witness_statement",
                    "description": "Document Type: Last Known Description Description: Ramrao Suryanarayan Kasture, aged 75, male, dusky complexion, height around 150\u2013160 cm, weight 62 kg, with short white hair and black eyes. He was last seen on 31/08/2025 at 5:25 PM near Itwara Market, Deglur Naka, Nanded. At the time, he was wearing a white kurta and dhoti, carrying a brown umbrella, and wearing spectacles. He has a circular scar on the right knee. View Less",
                    "document": {}
                }
            ],
            "person": "",
            "created_by": null,
            "updated_by": null
        }
    ],
    "firs": [
        {
            "fir_number": "MP/2025/31",
            "fir_photo": null,
            "case_status": "Open",
            "investigation_officer_name": "Ramesh Pawar",
            "investigation_officer_contact": null,
            "investigation_officer_contacts": "8479652310",
            "documents": [
                {
                    "person_type": "missing person",
                    "document_type": "fir_scan",
                    "description": "Document Type: Last Known Description Description: Ramrao Suryanarayan Kasture, aged 75, male, dusky complexion, height around 150\u2013160 cm, weight 62 kg, with short white hair and black eyes. He was last seen on 31/08/2025 at 5:25 PM near Itwara Market, Deglur Naka, Nanded. At the time, he was wearing a white kurta and dhoti, carrying a brown umbrella, and wearing spectacles. He has a circular scar on the right knee. View Less",
                    "document": {}
                }
            ],
            "police_station": null,
            "document": null,
            "person": "",
            "created_by": null,
            "updated_by": null
        }
    ],
    "consent": [
        {
            "data": "",
            "person": "",
            "is_consent": true,
            "created_by": null,
            "updated_by": null
        }
    ]
}
2025-10-27 09:05:19,129 [DEBUG] Mainapp.viewsets.person_api - Photo file: Present
2025-10-27 09:05:19,130 [DEBUG] Mainapp.viewsets.person_api - Filtered Addresses Data: [
    {
        "address_type": "missing_address",
        "street": "Degloor Naka",
        "appartment_name": "",
        "village": "Itwara",
        "city": "Nanded",
        "district": "Nanded",
        "state": "Maharashtra",
        "country": "India",
        "pincode": "431604",
        "landmark_details": "Near Itwara Market",
        "location": {
            "latitude": 18.781517,
            "longitude": 77.299805
        },
        "user": null,
        "created_by": null,
        "updated_by": null
    }
]
2025-10-27 09:05:19,136 [DEBUG] Mainapp.viewsets.person_api - Filtered Addresses Data count: 1
2025-10-27 09:05:19,137 [DEBUG] Mainapp.viewsets.person_api - Contacts Data count: 1
2025-10-27 09:05:19,137 [DEBUG] Mainapp.viewsets.person_api - Additional Info Data count: 1
2025-10-27 09:05:19,138 [DEBUG] Mainapp.viewsets.person_api - Last Known Details Data count: 1
2025-10-27 09:05:19,139 [DEBUG] Mainapp.viewsets.person_api - FIRs Data count: 1
2025-10-27 09:05:19,140 [DEBUG] Mainapp.viewsets.person_api - Consents Data count: 1
2025-10-27 09:05:19,141 [DEBUG] Mainapp.viewsets.person_api - Creating person with data: {'type': 'Missing Person', 'full_name': 'Ramrao Suryanarayan Kasture', 'birth_date': '1950-01-06', 'age': 75, 'birthtime': '15:45', 'gender': 'male', 'birthplace': 'Nanded', 'height_range': '150-160', 'weight': 62, 'blood_group': 'O-', 'complexion': 'dusky', 'hair_color': 'white', 'hair_type': 'short', 'eye_color': 'black', 'disappearance_type': 'Criminal Causes', 'category': ['Criminal Causes'], 'specific_reason': ['Homicide with Concealment', 'Organ Trafficking', 'Political Abduction / Custodial Killings'], 'birth_mark': 'No', 'distinctive_mark': 'Circular Scar On Right Knee', 'photo_photo': <InMemoryUploadedFile: Screenshot 2025-08-29 122339.png (image/png)>, '_is_deleted': False}
2025-10-27 09:05:19,165 [DEBUG] Mainapp.viewsets.person_api - Set location coordinates: lon=77.299805, lat=18.781517
2025-10-27 09:05:19,553 [INFO] Mainapp.viewsets.person_api - Person saved successfully with ID: 0732ad08-f290-49ad-b786-e83707189716
2025-10-27 09:05:19,553 [DEBUG] Mainapp.viewsets.person_api - Reporter name: admin admin
2025-10-27 09:05:19,562 [INFO] Mainapp.viewsets.person_api - User activity logged for Case ID: MP-202510-NAND-001
2025-10-27 09:05:19,565 [INFO] Mainapp.viewsets.person_api - Created 0 additional addresses
2025-10-27 09:05:19,565 [DEBUG] Mainapp.viewsets.person_api - Creating 1 contacts
2025-10-27 09:05:19,593 [INFO] Mainapp.viewsets.person_api - Created 1 contacts
2025-10-27 09:05:19,595 [DEBUG] Mainapp.viewsets.person_api - Creating 1 additional info records
2025-10-27 09:05:19,602 [INFO] Mainapp.viewsets.person_api - Created 1 additional info records
2025-10-27 09:05:19,604 [DEBUG] Mainapp.viewsets.person_api - Creating 1 last known details
2025-10-27 09:05:19,618 [DEBUG] Mainapp.viewsets.person_api - Saving LastKnownDetails 0: {'reference_photo': None, 'missing_time': '17:25', 'missing_date': '2025-08-31', 'missing_location_details': 'Deglur Naka, Itwara, Nanded, Maharashtra', 'last_seen_location': 'Last seen near Itwara Market, wearing a white kurta and dhoti, carrying a brown umbrella.', 'address': None, 'documents': [{'person_type': 'missing person', 'document_type': 'witness_statement', 'description': 'Document Type: Last Known Description Description: Ramrao Suryanarayan Kasture, aged 75, male, dusky complexion, height around 150–160 cm, weight 62 kg, with short white hair and black eyes. He was last seen on 31/08/2025 at 5:25 PM near Itwara Market, Deglur Naka, Nanded. At the time, he was wearing a white kurta and dhoti, carrying a brown umbrella, and wearing spectacles. He has a circular scar on the right knee. View Less', 'document': {}}], 'person': '', 'created_by': None, 'updated_by': None}
2025-10-27 09:05:19,624 [DEBUG] Mainapp.viewsets.person_api - Processing 1 documents for detail 0
2025-10-27 09:05:19,631 [DEBUG] Mainapp.viewsets.person_api - Created document 0 for detail 0
2025-10-27 09:05:19,643 [DEBUG] Mainapp.viewsets.person_api - Attached file to document 0
2025-10-27 09:05:19,646 [INFO] Mainapp.viewsets.person_api - Successfully created 1 last known details
